Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Shipping_Cost,Sales,Payment_Method,Customer_Segment,Delivery_Status,Rating,Month,Quarter,Year
ORD884621,CUST9446,Customer_CUST9446,Female,55,Delhi,Delhi,India,North,2023-08-19,2023-08-28,Home & Kitchen,Cookware,Mixer Grinder,2,28000,0.23,10429.52,786.98,42852.93,Net Banking,Silver,Delivered,3.0,8,3,2023
ORD734565,CUST5593,Customer_CUST5593,Male,38,Bangalore,Karnataka,India,South,2023-10-07,2023-10-08,Sports & Outdoors,Camping,Football,1,2500,0.07,531.91,225.12,2319.65,Debit Card,Premium,Cancelled,4.0,10,4,2023
ORD204321,CUST4914,Customer_CUST4914,Female,22,Jaipur,Rajasthan,India,North,2024-05-23,2024-06-01,Home & Kitchen,Bedding,Microwave Oven,2,1500,0.0,160.98,335.85,2995.85,Cash on Delivery,Gold,Cancelled,4.0,5,2,2024
ORD962412,CUST5035,Customer_CUST5035,Female,58,Nagpur,Maharashtra,India,West,2022-04-08,2022-04-11,Electronics,Laptops,MacBook Pro,4,70000,0.24,29929.7,1775.01,211404.71,UPI,Regular,Returned,5.0,4,2,2022
ORD698469,CUST4629,Customer_CUST4629,Male,85,Jaipur,Rajasthan,India,North,2022-10-27,2022-11-03,Books,Children,Harry Potter,3,300,0.14,45.86,196.03,777.1,Credit Card,Gold,Cancelled,4.0,10,4,2022
ORD798020,CUST8276,Customer_CUST8276,Female,40,Jaipur,Rajasthan,India,North,2023-11-11,2023-11-17,Sports & Outdoors,Outdoor Gear,Running Shoes,4,2500,0.24,-3355.63,212.36,7638.48,Net Banking,Regular,Delivered,5.0,11,4,2023
ORD922610,CUST8489,Customer_CUST8489,Female,47,Hyderabad,Telangana,India,South,2023-04-30,2023-05-09,Clothing,Kids' Wear,Polo Shirt,1,300,0.05,65.43,283.61,284.76,Cash on Delivery,Premium,Cancelled,5.0,4,2,2023
ORD494515,CUST2381,Customer_CUST2381,Female,55,Mumbai,Maharashtra,India,West,2024-07-26,2024-07-27,Sports & Outdoors,Team Sports,Mountain Bike,2,500,0.23,173.18,429.24,771.68,Net Banking,Regular,Pending,4.0,7,3,2024
ORD625305,CUST3453,Customer_CUST3453,Male,18,Hyderabad,Telangana,India,South,2022-05-14,2022-05-16,Books,Non-Fiction,Atomic Habits,5,500,0.3,270.07,999.91,1751.59,Debit Card,Regular,Delivered,1.0,5,2,2022
ORD208300,CUST1069,Customer_CUST1069,Male,30,Kolkata,West Bengal,India,East,2024-03-07,2024-03-09,Home & Kitchen,Bedding,Dining Table,2,3000,0.27,907.95,513.9,4386.74,Net Banking,Gold,Delivered,2.0,3,1,2024
ORD314529,CUST2324,Customer_CUST2324,Male,27,Bangalore,Karnataka,India,South,2022-01-30,2022-02-03,Books,Children,Atomic Habits,3,500,0.11,303.32,1187.91,1340.22,Cash on Delivery,Silver,Pending,4.0,1,1,2022
ORD797045,CUST9326,Customer_CUST9326,Female,25,Hyderabad,Telangana,India,South,2024-10-05,2024-10-09,Sports & Outdoors,Team Sports,Tent,2,3000,0.04,732.04,191.95,5736.13,Net Banking,Regular,Delivered,5.0,10,4,2024
ORD877577,CUST8382,Customer_CUST8382,Male,34,Bangalore,Karnataka,India,South,2023-03-06,2023-03-08,Home & Kitchen,Cookware,Mixer Grinder,5,1500,0.06,1308.42,1350.46,7086.52,UPI,Premium,Pending,,3,1,2023
ORD608828,CUST2732,Customer_CUST2732,Male,45,Kolkata,West Bengal,India,East,2023-03-01,2023-03-07,Home & Kitchen,Furniture,Bed Sheets,5,1500,0.27,434.57,1677.48,5487.94,Net Banking,Premium,Cancelled,3.0,3,1,2023
ORD286198,CUST4506,Customer_CUST4506,Female,41,Pune,Maharashtra,India,West,2023-04-27,2023-05-02,Clothing,Kids' Wear,Levi's Jeans,-5,2000,0.26,1469.38,435.2,7440.4,Net Banking,Regular,Delivered,2.0,4,2,2023
ORD822900,CUST8510,Customer_CUST8510,Female,29,Mumbai,Maharashtra,India,West,2022-05-18,2022-05-22,Clothing,Kids' Wear,Formal Suit,2,2000,0.28,359.96,244.21,2883.89,UPI,Regular,Cancelled,5.0,5,2,2022
ORD889414,CUST7140,Customer_CUST7140,Male,40,Chennai,Tamil Nadu,India,South,2022-03-21,2022-03-30,Sports & Outdoors,Camping,Yoga Mat,1,500,0.01,105.26,225.16,493.0,Credit Card,Gold,Delivered,3.0,3,1,2022
ORD178011,CUST3224,Customer_CUST3224,Female,23,Ahmedabad,Gujarat,India,West,2023-11-29,2023-12-01,Electronics,Tablets,Samsung Galaxy,3,2000,0.09,602.12,224.13,5471.79,Debit Card,Silver,Returned,3.0,11,4,2023
ORD578205,CUST2503,Customer_CUST2503,Male,24,Ahmedabad,Gujarat,India,West,2023-06-27,2023-07-05,Electronics,Tablets,iPad Air,4,50000,0.12,28966.6,1634.2,176878.85,Credit Card,Premium,Pending,4.0,6,2,2023
ORD557102,CUST4289,Customer_CUST4289,Male,61,Bangalore,Karnataka,India,South,2022-11-25,2022-11-30,Electronics,Laptops,Samsung Galaxy,4,30000,0.13,14923.06,1151.98,104884.61,UPI,Regular,Cancelled,4.0,11,4,2022
ORD237579,CUST3112,Customer_CUST3112,Male,39,Pune,Maharashtra,India,West,2024-10-27,2024-11-06,Electronics,Laptops,iPad Air,3,10000,0.18,6135.86,1348.76,24632.67,Net Banking,Silver,Pending,4.0,10,4,2024
ORD838775,CUST3853,Customer_CUST3853,Male,28,Indore,Madhya Pradesh,India,Central,2023-05-21,2023-05-23,Clothing,Men's Wear,Nike T-Shirt,1,2000,-0.1,507.81,435.17,2200.0,UPI,Regular,Pending,1.0,5,2,2023
ORD149561,CUST7930,Customer_CUST7930,Male,31,Pune,Maharashtra,India,West,2022-07-25,2022-08-03,Books,Non-Fiction,Harry Potter,4,500,0.14,322.73,1940.04,1715.49,Cash on Delivery,Premium,Delivered,3.0,7,3,2022
ORD311306DUP,CUST6614,Customer_CUST6614,Female,18,Jaipur,Rajasthan,India,North,2024-12-01,2024-12-07,Books,Children,Atomic Habits,2,300,0.25,68.06,428.41,447.47,Cash on Delivery,Gold,Delivered,5.0,12,4,2024
ORD761809,CUST7519,Customer_CUST7519,Male,63,Ahmedabad,Gujarat,India,West,2023-06-09,2023-06-19,Sports & Outdoors,Fitness,Mountain Bike,2,800,0.09,341.1,244.98,1451.54,UPI,Gold,Cancelled,1.0,6,2,2023
ORD516937,CUST8989,Customer_CUST8989,Male,50,Nagpur,Maharashtra,India,West,2024-05-15,2024-05-17,Home & Kitchen,Cookware,Wall Art,3,2000,0.09,1165.48,1352.22,5485.44,Net Banking,Silver,Returned,4.0,5,2,2024
ORD866083,CUST3130,Customer_CUST3130,Male,36,Mumbai,Maharashtra,India,West,2024-12-29,2025-01-07,Books,Comics,Sapiens,3,200,0.26,28.45,818.6,442.83,Net Banking,Regular,Returned,1.0,12,4,2024
ORD342815,CUST8333,Customer_CUST8333,Male,18,Indore,Madhya Pradesh,India,Central,2024-09-16,2024-09-20,Books,Children,Deep Work,4,300,0.03,120.32,941.03,1168.7,Net Banking,Premium,Returned,5.0,9,3,2024
ORD450856,CUST3930,Customer_CUST3930,Female,41,Mumbai,Maharashtra,India,West,2024-11-30,2024-12-09,Electronics,Accessories,Samsung Galaxy,2,50000,0.8,3847.7,388.12,20000.0,Credit Card,Gold,Returned,2.0,11,4,2024
ORD596911,CUST6990,Customer_CUST6990,Female,26,Nagpur,Maharashtra,India,West,2024-06-08,2024-06-16,Sports & Outdoors,Cycling,Running Shoes,2,32500,0.12,11231.47,884.81,57483.69,UPI,Regular,Delivered,1.0,6,2,2024
ORD872851,CUST7249,Customer_CUST7249,Male,46,Chennai,Tamil Nadu,India,South,2022-02-07,2022-02-09,Clothing,Footwear,Formal Suit,1,1500,0.28,154.48,116.62,1076.98,Debit Card,Regular,Cancelled,4.0,2,1,2022
ORD734826,CUST3827,Customer_CUST3827,Male,37,Ahmedabad,Gujarat,India,West,2022-09-23,2022-09-24,Sports & Outdoors,Team Sports,Football,5,800,0.01,808.07,2472.84,3978.28,Debit Card,Premium,Cancelled,1.0,9,3,2022
ORD497747,CUST4110,Customer_CUST4110,Female,36,Delhi,Delhi,India,North,2023-11-20,2023-11-15,Sports & Outdoors,Team Sports,Tent,2,3000,0.09,824.94,495.58,5479.16,Credit Card,Regular,Delivered,,11,4,2023
ORD400064,CUST3457,Customer_CUST3457,Female,31,Lucknow,Uttar Pradesh,India,North,2022-03-27,2022-03-31,Books,Comics,Deep Work,2,200,0.0,37.11,271.85,399.08,UPI,Regular,Cancelled,2.0,3,1,2022
ORD924629DUP,CUST2720,Customer_CUST2720,Female,32,Delhi,Delhi,India,North,2023-01-17,2023-01-24,Electronics,Cameras,iPhone 14,2,2000,0.08,615.47,368.47,3691.4,Debit Card,Gold,Delivered,4.0,1,1,2023
ORD727510,CUST5926,Customer_CUST5926,Female,44,Jaipur,Rajasthan,India,North,2023-09-29,2023-09-24,Books,Academic,Sapiens,5,300,0.0,328.96,1141.04,1495.0,Cash on Delivery,Premium,Pending,4.0,9,3,2023
ORD119661,CUST3988,Customer_CUST3988,Female,44,Nagpur,Maharashtra,India,West,2024-05-02,2024-05-07,Sports & Outdoors,Cycling,Yoga Mat,4,11200,0.23,3496.02,750.12,34621.7,Net Banking,Premium,Returned,5.0,5,2,2024
ORD116438,CUST3456,Customer_CUST3456,Female,31,Nagpur,Maharashtra,India,West,2022-01-28,2022-01-30,Books,Fiction,Deep Work,3,500,0.29,126.53,1018.22,1063.93,Debit Card,Gold,Pending,2.0,1,1,2022
ORD740941,CUST2624,Customer_CUST2624,Female,51,Jaipur,Rajasthan,India,North,2022-07-19,2022-07-21,Home & Kitchen,Appliances,Mixer Grinder,5,5000,0.01,4720.89,2175.52,24776.6,Credit Card,Silver,Returned,2.0,7,3,2022
ORD305967,CUST3993,Customer_CUST3993,Male,25,Chennai,Tamil Nadu,India,South,2024-07-23,2024-07-18,Home & Kitchen,Bedding,Mixer Grinder,1,5000,0.28,400.62,109.65,3623.8,Debit Card,Regular,Returned,1.0,7,3,2024
ORD514507,CUST9854,Customer_CUST9854,Male,36,Chennai,Tamil Nadu,India,South,2024-05-17,2024-05-26,Electronics,Accessories,iPad Air,2,30000,0.28,8073.76,325.8,43407.41,Debit Card,Silver,Delivered,5.0,5,2,2024
ORD952288,CUST1386,Customer_CUST1386,Female,32,Ahmedabad,Gujarat,India,West,2023-01-14,2023-01-22,Electronics,Laptops,Sony Headphones,1,2000,0.08,188.95,482.12,1842.6,Credit Card,Gold,Returned,4.0,1,1,2023
ORD586063,CUST7313,Customer_CUST7313,Female,39,Mumbai,Maharashtra,India,West,2023-03-23,2023-03-27,Books,Children,The Alchemist,-3,1000,0.22,488.44,1351.47,2346.66,Credit Card,Silver,Cancelled,4.0,3,1,2023
ORD847968,CUST5399,Customer_CUST5399,Male,27,Lucknow,Uttar Pradesh,India,North,2023-04-07,2023-04-11,Home & Kitchen,Bedding,Dining Table,4,10000,0.18,3057.87,651.07,32665.65,Debit Card,Regular,Pending,2.0,4,2,2023
ORD986875,CUST9662,Customer_CUST9662,Male,26,Mumbai,Maharashtra,India,West,2023-10-11,2023-10-20,Home & Kitchen,Furniture,Wall Art,3,3000,0.08,1512.23,1103.86,8277.35,UPI,Silver,Pending,4.0,10,4,2023
ORD205642,CUST3430,Customer_CUST3430,Male,50,Indore,Madhya Pradesh,India,Central,2023-07-06,2023-07-03,Electronics,Laptops,iPhone 14,2,30000,0.19,11800.81,305.87,48505.7,Debit Card,Gold,Pending,5.0,7,3,2023
ORD876553,CUST2317,Customer_CUST2317,Male,44,Pune,Maharashtra,India,West,2024-03-08,2024-03-16,Home & Kitchen,Furniture,Dining Table,4,10000,0.11,8340.68,993.2,35479.03,Net Banking,Premium,Delivered,3.0,3,1,2024
ORD675256,CUST6482,Customer_CUST6482,Male,29,Hyderabad,Telangana,India,South,2024-10-27,2024-11-02,Clothing,Kids' Wear,Polo Shirt,2,1000,0.16,196.78,104.14,1674.51,UPI,Gold,Pending,2.0,10,4,2024
ORD943692,CUST4872,Customer_CUST4872,Female,56,Chennai,Tamil Nadu,India,South,2023-12-09,2023-12-17,Electronics,Cameras,Canon Camera,1,50000,0.06,10297.69,435.68,46752.21,Cash on Delivery,Silver,Pending,2.0,12,4,2023
ORD329452,CUST3848,Customer_CUST3848,Female,18,Mumbai,Maharashtra,India,West,2023-05-22,2023-05-31,Home & Kitchen,Decor,Sofa Set,2,2000,0.15,688.38,473.69,3403.69,Credit Card,Silver,Delivered,2.0,5,2,2023
ORD542017,CUST5778,Customer_CUST5778,Female,27,Pune,Maharashtra,India,West,2023-07-29,2023-08-08,Sports & Outdoors,Cycling,Football,5,800,0.03,206.71,1066.95,3890.57,Cash on Delivery,Gold,Pending,2.0,7,3,2023
ORD497854,CUST2973,Customer_CUST2973,Female,27,Mumbai,Maharashtra,India,West,2024-10-19,2024-10-28,Books,Non-Fiction,Sapiens,4,200,0.3,120.92,1295.58,560.82,Cash on Delivery,Premium,Delivered,,10,4,2024
ORD697759,CUST7117,Customer_CUST7117,Male,70,Nagpur,Maharashtra,India,West,2023-07-22,2023-07-28,Books,Fiction,The Alchemist,3,200,0.04,121.93,466.41,574.01,Debit Card,Gold,Returned,1.0,7,3,2023
ORD110953,CUST4314,Customer_CUST4314,Female,23,Mumbai,Maharashtra,India,West,2023-12-11,2023-12-15,Sports & Outdoors,Outdoor Gear,Mountain Bike,2,800,0.21,146.14,587.81,1269.53,Debit Card,Premium,Cancelled,1.0,12,4,2023
ORD971777,CUST7328,Customer_CUST7328,Male,32,Nagpur,Maharashtra,India,West,2024-07-22,2024-07-24,Clothing,Men's Wear,Levi's Jeans,2,2000,0.11,309.71,558.17,3573.05,Net Banking,Regular,Returned,2.0,7,3,2024
ORD289706,CUST9883,Customer_CUST9883,Male,18,Pune,Maharashtra,India,West,2024-08-28,2024-08-30,Home & Kitchen,Cookware,Dining Table,1,5000,0.18,467.8,122.02,4097.93,Cash on Delivery,Premium,Cancelled,3.0,8,3,2024
ORD782101,CUST2565,Customer_CUST2565,Female,40,Jaipur,Rajasthan,India,North,2022-02-10,2022-02-14,Clothing,Women's Wear,Summer Dress,-1,300,0.26,28.39,301.88,222.7,Net Banking,Regular,Pending,1.0,2,1,2022
ORD917850,CUST1581,Customer_CUST1581,Male,46,Bangalore,Karnataka,India,South,2022-06-22,2022-06-26,Clothing,Footwear,Winter Jacket,1,500,0.09,112.11,234.05,453.68,Debit Card,Silver,Cancelled,4.0,6,2,2022
ORD480628,CUST7672,Customer_CUST7672,Male,53,Kolkata,West Bengal,India,East,2024-10-09,2024-10-15,Books,Children,The Alchemist,2,4000,0.11,1316.1,341.29,7100.77,Net Banking,Silver,Delivered,2.0,10,4,2024
ORD454890,CUST2601,Customer_CUST2601,Male,18,Nagpur,Maharashtra,India,West,2023-09-03,2023-09-04,Sports & Outdoors,Outdoor Gear,Tent,1,3000,0.11,319.68,129.87,2684.95,Cash on Delivery,Gold,Pending,4.0,9,3,2023
ORD399607,CUST9926,Customer_CUST9926,Male,19,Delhi,Delhi,India,North,2023-10-10,2023-10-17,Books,Children,Harry Potter,2,200,0.17,65.0,331.5,333.05,UPI,Gold,Delivered,1.0,10,4,2023
ORD767255,CUST3994,Customer_CUST3994,Male,43,Delhi,Delhi,India,North,2022-07-21,2022-07-31,Sports & Outdoors,Fitness,Football,2,500,0.8,43.62,565.04,200.0,Debit Card,Premium,Cancelled,3.0,7,3,2022
ORD492098,CUST4205,Customer_CUST4205,Male,29,Jaipur,Rajasthan,India,North,2022-09-06,2022-09-03,Books,Academic,1984,1,500,0.15,23.16,311.23,423.99,UPI,Silver,Delivered,4.0,9,3,2022
ORD935815,CUST2552,Customer_CUST2552,Female,45,Hyderabad,Telangana,India,South,2023-05-15,2023-05-23,Electronics,Accessories,MacBook Pro,2,50000,0.04,12158.36,636.18,95797.3,Credit Card,Regular,Returned,3.0,5,2,2023
ORD852229,CUST4808,Customer_CUST4808,Female,53,Indore,Madhya Pradesh,India,Central,2022-03-18,2022-03-19,Books,Comics,Atomic Habits,2,150,0.01,15.17,694.74,296.58,UPI,Premium,Returned,3.0,3,1,2022
ORD328181DUP,CUST2800,Customer_CUST2800,Male,29,Ahmedabad,Gujarat,India,West,2024-08-04,2024-08-11,Sports & Outdoors,Team Sports,Running Shoes,2,800,0.01,268.24,673.42,1585.81,Cash on Delivery,Gold,Returned,2.0,8,3,2024
ORD537893,CUST6819,Customer_CUST6819,Female,51,Lucknow,Uttar Pradesh,India,North,2022-05-08,2022-05-14,Home & Kitchen,Decor,Mixer Grinder,1,12000,0.29,897.88,227.01,8506.31,Net Banking,Silver,Cancelled,3.0,5,2,2022
ORD604172,CUST9168,Customer_CUST9168,Male,39,Ahmedabad,Gujarat,India,West,2024-09-08,2024-09-15,Sports & Outdoors,Outdoor Gear,Football,1,2500,0.28,125.13,295.02,1807.15,Credit Card,Gold,Returned,1.0,9,3,2024
ORD697243,CUST4755,Customer_CUST4755,Female,34,Nagpur,Maharashtra,India,West,2024-01-19,2024-01-26,Home & Kitchen,Appliances,Sofa Set,3,10000,0.02,1862.22,995.38,29345.51,UPI,Premium,Delivered,3.0,1,1,2024
ORD561207,CUST4867,Customer_CUST4867,Female,51,Pune,Maharashtra,India,West,2023-02-05,2023-02-09,Sports & Outdoors,Cycling,Football,4,1000,0.14,751.68,404.54,3435.05,Debit Card,Silver,Delivered,4.0,2,1,2023
ORD747535,CUST5604,Customer_CUST5604,Female,46,Chennai,Tamil Nadu,India,South,2023-06-09,2023-06-15,Books,Children,The Alchemist,3,300,0.18,171.31,594.75,737.23,Debit Card,Gold,Cancelled,1.0,6,2,2023
ORD485262,CUST6684,Customer_CUST6684,Male,45,Delhi,Delhi,India,North,2023-01-05,2023-01-09,Home & Kitchen,Bedding,Microwave Oven,4,1500,0.17,1219.72,531.86,4974.25,Credit Card,Premium,Returned,5.0,1,1,2023
ORD212107,CUST7920,Customer_CUST7920,Female,37,Delhi,Delhi,India,North,2022-09-18,2022-09-27,Home & Kitchen,Furniture,Dining Table,5,10000,0.05,10353.82,1618.38,47725.23,Debit Card,Silver,Delivered,3.0,9,3,2022
ORD489873,CUST6090,Customer_CUST6090,Female,18,Nagpur,Maharashtra,India,West,2023-07-16,2023-07-17,Electronics,Smartphones,iPhone 14,3,50000,0.19,12017.54,488.16,120821.8,Credit Card,Regular,Delivered,4.0,7,3,2023
ORD481714,CUST3691,Customer_CUST3691,Male,37,Chennai,Tamil Nadu,India,South,2023-09-11,2023-09-21,Home & Kitchen,Furniture,Mixer Grinder,5,5000,0.29,3829.75,368.61,17855.22,Net Banking,Premium,Cancelled,4.0,9,3,2023
ORD327552,CUST1714,Customer_CUST1714,Female,34,Bangalore,Karnataka,India,South,2024-11-20,2024-11-30,Clothing,Kids' Wear,Adidas Shoes,4,2000,0.25,517.73,1683.54,6019.89,Net Banking,Gold,Cancelled,3.0,11,4,2024
ORD574394,CUST7045,Customer_CUST7045,Male,47,Mumbai,Maharashtra,India,West,2024-05-19,2024-05-27,Books,Fiction,The Alchemist,1,150,0.03,18.73,194.43,146.03,Cash on Delivery,Premium,Delivered,4.0,5,2,2024
ORD681619,CUST8297,Customer_CUST8297,Female,25,Nagpur,Maharashtra,India,West,2022-10-17,2022-10-25,Clothing,Kids' Wear,Winter Jacket,3,300,0.09,71.68,1348.16,821.5,Net Banking,Silver,Cancelled,2.0,10,4,2022
ORD737330,CUST9514,Customer_CUST9514,Female,44,Ahmedabad,Gujarat,India,West,2024-09-26,2024-10-02,Home & Kitchen,Bedding,Microwave Oven,1,5000,0.09,293.07,499.29,4537.1,Cash on Delivery,Premium,Cancelled,4.0,9,3,2024
ORD411499,CUST7022,Customer_CUST7022,Male,33,Jaipur,Rajasthan,India,North,2023-06-26,2023-07-04,Home & Kitchen,Cookware,Sofa Set,1,2000,0.21,382.84,90.56,1587.7,Debit Card,Regular,Cancelled,2.0,6,2,2023
ORD705027,CUST8741,Customer_CUST8741,Female,30,Kolkata,West Bengal,India,East,2022-03-25,2022-03-31,Home & Kitchen,Cookware,Bed Sheets,1,1500,0.24,179.46,374.57,1140.65,Net Banking,Regular,Cancelled,1.0,3,1,2022
ORD529478,CUST2889,Customer_CUST2889,Female,34,Pune,Maharashtra,India,West,2024-11-16,2024-11-26,Clothing,Men's Wear,Summer Dress,4,300,0.16,86.1,831.56,1006.63,Net Banking,Premium,Cancelled,1.0,11,4,2024
ORD681775,CUST2563,Customer_CUST2563,Female,36,Mumbai,Maharashtra,India,West,2024-07-17,2024-07-21,Sports & Outdoors,Outdoor Gear,Mountain Bike,1,2500,0.14,262.51,432.77,2142.86,Credit Card,Gold,Pending,3.0,7,3,2024
ORD786789,CUST8835,Customer_CUST8835,Female,39,Nagpur,Maharashtra,India,West,2022-12-08,2022-12-10,Electronics,Smartphones,Dell XPS,4,2000,0.17,1365.61,1300.38,6634.54,Debit Card,Regular,Returned,4.0,12,4,2022
ORD140998,CUST6541,Customer_CUST6541,Male,18,Pune,Maharashtra,India,West,2022-05-01,2022-05-05,Electronics,Tablets,Fitbit Watch,5,2000,0.13,618.42,1738.33,8686.15,Net Banking,Premium,Cancelled,1.0,5,2,2022
ORD611725,CUST3821,Customer_CUST3821,Female,18,Kolkata,West Bengal,India,East,2024-03-15,2024-03-25,Sports & Outdoors,Team Sports,Yoga Mat,4,1000,0.19,472.17,635.22,3234.65,Net Banking,Gold,Delivered,3.0,3,1,2024
ORD167024,CUST3337,Customer_CUST3337,Female,54,Ahmedabad,Gujarat,India,West,2023-11-22,2023-11-28,Books,Non-Fiction,The Alchemist,5,150,0.16,115.76,2485.2,630.75,UPI,Silver,Pending,1.0,11,4,2023
ORD783618,CUST7015,Customer_CUST7015,Female,82,Mumbai,Maharashtra,India,West,2022-02-06,2022-02-07,Books,Non-Fiction,1984,3,300,0.02,93.61,1266.83,885.73,Debit Card,Gold,Cancelled,3.0,2,1,2022
ORD447236,CUST8258,Customer_CUST8258,Male,35,Bangalore,Karnataka,India,South,2022-03-27,2022-03-29,Electronics,Accessories,Samsung Galaxy,4,70000,0.01,34298.29,1766.92,277765.27,UPI,Premium,Cancelled,1.0,3,1,2022
ORD819767,CUST1248,Customer_CUST1248,Female,45,Chennai,Tamil Nadu,India,South,2023-01-04,2023-01-13,Clothing,Accessories,Polo Shirt,3,2000,0.21,1113.62,1243.11,4710.19,Debit Card,Silver,Returned,,1,1,2023
ORD582716,CUST9118,Customer_CUST9118,Female,37,Bangalore,Karnataka,India,South,2024-02-04,2024-02-06,Clothing,Accessories,Formal Suit,-1,2000,0.09,298.69,382.11,1823.87,UPI,Premium,Returned,4.0,2,1,2024
ORD228083,CUST8024,Customer_CUST8024,Male,46,Mumbai,Maharashtra,India,West,2022-11-26,2022-12-02,Electronics,Smartphones,iPhone 14,4,10000,0.08,2194.55,1115.1,36734.54,UPI,Premium,Cancelled,,11,4,2022
ORD464637,CUST1590,Customer_CUST1590,Female,31,Mumbai,Maharashtra,India,West,2024-04-10,2024-04-08,Home & Kitchen,Furniture,Bed Sheets,3,2000,0.8,166.16,589.11,1200.0,Credit Card,Gold,Delivered,5.0,4,2,2024
ORD108898DUP,CUST8278,Customer_CUST8278,Male,41,Kolkata,West Bengal,India,East,2023-04-03,2023-04-07,Sports & Outdoors,Fitness,Football,5,500,0.07,339.91,1851.83,2322.73,Debit Card,Premium,Delivered,5.0,4,2,2023
ORD181861,CUST8778,Customer_CUST8778,Male,41,Chennai,Tamil Nadu,India,South,2024-05-01,2024-05-07,Books,Comics,Harry Potter,4,300,0.22,149.0,670.68,940.46,Debit Card,Silver,Delivered,,5,2,2024
ORD501090,CUST2697,Customer_CUST2697,Male,50,Mumbai,Maharashtra,India,West,2024-02-26,2024-02-28,Electronics,Smartphones,MacBook Pro,5,30000,0.23,14132.76,1227.76,115553.2,Net Banking,Gold,Delivered,4.0,2,1,2024
ORD220148,CUST6373,Customer_CUST6373,Female,38,Chennai,Tamil Nadu,India,South,2023-01-09,2023-01-15,Clothing,Kids' Wear,Formal Suit,1,2000,0.07,227.9,356.66,1856.02,Cash on Delivery,Regular,Cancelled,1.0,1,1,2023
ORD409014,CUST7967,Customer_CUST7967,Female,34,Chennai,Tamil Nadu,India,South,2023-10-28,2023-10-30,Books,Comics,Sapiens,2,200,0.1,20.95,864.96,361.84,Debit Card,Regular,Cancelled,5.0,10,4,2023
ORD225618,CUST7052,Customer_CUST7052,Female,24,Nagpur,Maharashtra,India,West,2024-04-21,2024-04-29,Home & Kitchen,Furniture,Bed Sheets,4,1500,0.18,1146.29,1502.69,4948.13,Debit Card,Gold,Cancelled,3.0,4,2,2024
ORD839421,CUST2788,Customer_CUST2788,Male,47,Pune,Maharashtra,India,West,2022-03-17,2022-03-23,Clothing,Accessories,Summer Dress,1,300,0.08,45.21,64.94,277.48,Net Banking,Premium,Pending,3.0,3,1,2022
ORD127414,CUST5344,Customer_CUST5344,Female,39,Nagpur,Maharashtra,India,West,2022-08-22,2022-08-24,Books,Children,The Alchemist,4,200,0.18,71.69,584.02,652.72,Cash on Delivery,Silver,Returned,4.0,8,3,2022
ORD614208,CUST6405,Customer_CUST6405,Female,44,Jaipur,Rajasthan,India,North,2024-09-29,2024-10-07,Electronics,Tablets,MacBook Pro,2,30000,0.06,3419.09,441.32,56256.04,Net Banking,Silver,Returned,4.0,9,3,2024
ORD360286,CUST1498,Customer_CUST1498,Male,41,Bangalore,Karnataka,India,South,2024-03-12,2024-03-16,Electronics,Laptops,Dell XPS,1,50000,0.17,7339.84,402.81,41599.32,Cash on Delivery,Premium,Delivered,2.0,3,1,2024
ORD477889,CUST1950,Customer_CUST1950,Female,34,Bangalore,Karnataka,India,South,2024-11-19,2024-11-16,Electronics,Laptops,Samsung Galaxy,1,30000,0.22,-1313.38,272.89,23438.78,Debit Card,Gold,Delivered,4.0,11,4,2024
ORD262314,CUST1245,Customer_CUST1245,Male,27,Nagpur,Maharashtra,India,West,2023-03-01,2023-03-08,Electronics,Tablets,iPad Air,1,30000,0.25,1991.42,96.42,22352.15,UPI,Regular,Returned,5.0,3,1,2023
ORD348742,CUST5562,Customer_CUST5562,Male,45,Delhi,Delhi,India,North,2024-12-13,2024-12-23,Sports & Outdoors,Outdoor Gear,Yoga Mat,1,800,0.12,143.61,335.91,700.22,Credit Card,Silver,Cancelled,2.0,12,4,2024
ORD411613,CUST3766,Customer_CUST3766,Male,42,Kolkata,West Bengal,India,East,2022-08-04,2022-08-07,Clothing,Kids' Wear,Summer Dress,3,2000,0.17,277.16,375.3,5009.61,Credit Card,Regular,Pending,3.0,8,3,2022
