Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin,Shipping_Cost,Payment_Method,Customer_Segment,Delivery_Status,Rating,Processing_Days,Month,Quarter,Year
ORD219103,CUST3616,Customer_CUST3616,Female,45,Ahmedabad,Gujarat,India,West,2022-06-02,2022-06-09,Books,Comics,Sapiens,5,300,0.02,1470.0,105.99,0.07210204081632653,1006.64,COD,Premium,Returned,3.0,7,6,2,2022
ORD669729,CUST1554,Customer_CUST1554,Male,21,Ahmedabad,Gujarat,India,West,2022-12-27,2023-01-05,Home & Kitchen,Decor,Dining Table,3,10000,0.21,23700.0,5069.78,0.21391476793248945,399.75,COD,Regular,Cancelled,3.0,9,12,4,2022
ORD476968,CUST9426,Customer_CUST9426,Female,18,Hyderabad,Telangana,India,South,2023-10-24,2023-11-02,Clothing,Accessories,Formal Suit,3,500,0.1,1350.0,148.1,0.1097037037037037,214.33,UPI,Regular,Returned,,9,10,4,2023
ORD553347,CUST6271,Customer_CUST6271,Male,46,Mumbai,Maharashtra,India,West,2023-04-08,2023-04-17,Sports & Outdoors,Camping,Football,3,3000,0.28,6480.0,340.45,0.05253858024691358,254.92,UPI,Premium,Cancelled,4.0,9,4,2,2023
ORD720625,CUST5821,Customer_CUST5821,Female,39,Nagpur,Maharashtra,India,West,2024-09-02,2024-09-11,Clothing,Footwear,Formal Suit,2,2000,0.14,3440.0,850.46,0.2472267441860465,514.89,COD,Gold,Pending,5.0,9,9,3,2024
ORD162942,CUST2798,Customer_CUST2798,Female,48,Kolkata,West Bengal,India,East,2024-04-25,2024-04-30,Books,Academic,The Alchemist,2,150,0.01,297.0,63.53,0.2139057239057239,990.92,UPI,Gold,Delivered,4.0,5,4,2,2024
ORD416884,CUST2061,Customer_CUST2061,Male,31,Nagpur,Maharashtra,India,West,2023-12-02,2023-12-09,Electronics,Laptops,iPad Air,4,2000,0.1,7200.0,1147.15,0.1593263888888889,1896.38,Net Banking,Regular,Delivered,1.0,7,12,4,2023
ORD978552,CUST4752,Customer_CUST4752,Male,35,Chennai,Tamil Nadu,India,South,2022-07-12,2022-07-21,Sports & Outdoors,Team Sports,Mountain Bike,1,3000,0.19,2430.0,237.09,0.0975679012345679,466.39,Credit Card,Premium,Pending,1.0,9,7,3,2022
ORD438533,CUST9808,Customer_CUST9808,Female,43,Bangalore,Karnataka,India,South,2022-08-28,2022-08-30,Sports & Outdoors,Cycling,Tent,1,800,0.02,784.0,82.13,0.10475765306122449,386.61,Debit Card,Premium,Cancelled,1.0,2,8,3,2022
ORD799924,CUST2980,Customer_CUST2980,Female,32,Mumbai,Maharashtra,India,West,2022-03-07,2022-03-13,Books,Comics,The Alchemist,1,500,0.07,465.0,53.82,0.11574193548387098,123.02,Net Banking,Silver,Delivered,5.0,6,3,1,2022
ORD799667,CUST6899,Customer_CUST6899,Female,29,Lucknow,Uttar Pradesh,India,North,2022-01-22,2022-01-26,Books,Children,Deep Work,1,300,0.26,222.0,12.71,0.05725225225225226,246.02,Debit Card,Silver,Cancelled,3.0,4,1,1,2022
ORD702206,CUST9498,Customer_CUST9498,Female,18,Bangalore,Karnataka,India,South,2024-10-03,2024-10-10,Electronics,Tablets,MacBook Pro,2,30000,0.22,46800.0,3437.48,0.07345042735042735,724.72,UPI,Gold,Returned,4.0,7,10,4,2024
ORD125704,CUST4808,Customer_CUST4808,Female,45,Lucknow,Uttar Pradesh,India,North,2023-07-18,2023-07-24,Sports & Outdoors,Camping,Yoga Mat,4,3000,0.0,12000.0,3233.13,0.2694275,1947.93,COD,Gold,Delivered,1.0,6,7,3,2023
ORD736918,CUST2103,Customer_CUST2103,Male,49,Indore,Madhya Pradesh,India,Central,2024-09-30,2024-10-06,Clothing,Accessories,Adidas Shoes,5,500,0.13,2175.0,198.5,0.09126436781609196,1131.8,Credit Card,Gold,Returned,2.0,6,9,3,2024
ORD319907,CUST2926,Customer_CUST2926,Male,58,Indore,Madhya Pradesh,India,Central,2022-10-17,2022-10-25,Books,Children,Harry Potter,3,300,0.16,756.0,124.37,0.16451058201058202,1360.97,Credit Card,Silver,Returned,1.0,8,10,4,2022
ORD942478,CUST8864,Customer_CUST8864,Male,45,Lucknow,Uttar Pradesh,India,North,2023-04-17,2023-04-27,Electronics,Cameras,Samsung Galaxy,3,70000,0.28,151200.0,25949.32,0.17162248677248676,1236.95,Debit Card,Regular,Cancelled,1.0,10,4,2,2023
ORD168567,CUST9133,Customer_CUST9133,Female,49,Chennai,Tamil Nadu,India,South,2024-09-01,2024-09-06,Home & Kitchen,Decor,Sofa Set,4,2000,0.15,6800.0,1384.71,0.20363382352941178,1729.5,Credit Card,Regular,Pending,4.0,5,9,3,2024
ORD171400,CUST5437,Customer_CUST5437,Male,49,Nagpur,Maharashtra,India,West,2024-05-04,2024-05-07,Books,Fiction,Atomic Habits,2,300,0.3,420.0,30.49,0.07259523809523809,614.2,Debit Card,Premium,Pending,5.0,3,5,2,2024
ORD585925,CUST1321,Customer_CUST1321,Female,58,Hyderabad,Telangana,India,South,2024-04-16,2024-04-26,Sports & Outdoors,Outdoor Gear,Mountain Bike,5,800,0.02,3920.0,770.93,0.1966658163265306,1193.12,UPI,Gold,Returned,5.0,10,4,2,2024
ORD400558,CUST4755,Customer_CUST4755,Female,18,Bangalore,Karnataka,India,South,2024-06-12,2024-06-14,Electronics,Laptops,iPad Air,4,30000,0.2,96000.0,19249.56,0.20051625,1222.17,Credit Card,Gold,Cancelled,1.0,2,6,2,2024
ORD174194,CUST7311,Customer_CUST7311,Female,40,Ahmedabad,Gujarat,India,West,2023-02-01,2023-02-03,Sports & Outdoors,Cycling,Tent,2,2500,0.18,4100.0,758.49,0.18499756097560976,606.38,COD,Premium,Cancelled,3.0,2,2,1,2023
ORD326839,CUST8447,Customer_CUST8447,Female,18,Kolkata,West Bengal,India,East,2022-06-14,2022-06-22,Sports & Outdoors,Outdoor Gear,Mountain Bike,2,3000,0.14,5160.0,804.18,0.15584883720930232,153.42,Credit Card,Silver,Cancelled,3.0,8,6,2,2022
ORD244040,CUST1674,Customer_CUST1674,Male,33,Jaipur,Rajasthan,India,North,2022-01-07,2022-01-13,Clothing,Footwear,Summer Dress,2,300,0.04,576.0,136.16,0.23638888888888887,457.2,Debit Card,Premium,Returned,1.0,6,1,1,2022
ORD290320,CUST2085,Customer_CUST2085,Male,50,Kolkata,West Bengal,India,East,2022-05-29,2022-06-08,Sports & Outdoors,Camping,Football,1,3000,0.05,2850.0,373.45,0.13103508771929825,272.65,UPI,Silver,Pending,5.0,10,5,2,2022
ORD788091DUP,CUST5526,Customer_CUST5526,Male,53,Chennai,Tamil Nadu,India,South,2022-08-08,2022-08-18,Sports & Outdoors,Team Sports,Football,1,800,0.03,776.0,58.17,0.07496134020618557,207.57,UPI,Gold,Cancelled,1.0,10,8,3,2022
ORD911931DUP,CUST9445,Customer_CUST9445,Male,23,Nagpur,Maharashtra,India,West,2022-07-16,2022-07-23,Books,Fiction,Atomic Habits,4,500,0.23,1540.0,169.0,0.10974025974025974,1296.38,UPI,Premium,Cancelled,2.0,7,7,3,2022
ORD587589,CUST4913,Customer_CUST4913,Male,40,Pune,Maharashtra,India,West,2022-12-25,2023-01-03,Electronics,Tablets,iPhone 14,2,10000,0.1,18000.0,3010.88,0.16727111111111112,251.55,COD,Gold,Cancelled,5.0,9,12,4,2022
ORD955734,CUST8822,Customer_CUST8822,Female,28,Kolkata,West Bengal,India,East,2023-11-02,2023-11-05,Clothing,Kids' Wear,Levi's Jeans,5,2000,0.23,7700.0,1281.5,0.16642857142857143,360.81,Net Banking,Silver,Pending,4.0,3,11,4,2023
ORD979526,CUST3363,Customer_CUST3363,Female,41,Delhi,Delhi,India,North,2022-11-12,2022-11-15,Home & Kitchen,Cookware,Wall Art,5,1500,0.29,5325.0,1297.09,0.2435849765258216,957.38,COD,Silver,Cancelled,4.0,3,11,4,2022
ORD770206,CUST8978,Customer_CUST8978,Male,37,Hyderabad,Telangana,India,South,2023-11-21,2023-11-24,Electronics,Smartphones,Sony Headphones,4,2000,0.0,8000.0,724.55,0.09056874999999999,276.03,Net Banking,Regular,Cancelled,1.0,3,11,4,2023
ORD733240,CUST2275,Customer_CUST2275,Male,67,Mumbai,Maharashtra,India,West,2023-12-28,2024-01-04,Electronics,Tablets,iPhone 14,5,70000,0.05,332500.0,43338.14900000001,0.13034029774436093,1223.84,COD,Regular,Pending,5.0,7,12,4,2023
ORD784751,CUST8922,Customer_CUST8922,Female,21,Lucknow,Uttar Pradesh,India,North,2023-10-20,2023-10-28,Electronics,Laptops,Samsung Galaxy,1,70000,0.2,56000.0,9927.55,0.17727767857142857,485.11,Net Banking,Gold,Pending,2.0,8,10,4,2023
ORD973492,CUST9287,Customer_CUST9287,Male,44,Nagpur,Maharashtra,India,West,2022-04-24,2022-05-01,Books,Academic,Sapiens,4,200,0.29,568.0,79.54,0.14003521126760565,1252.58,Net Banking,Premium,Delivered,1.0,7,4,2,2022
ORD158996,CUST7225,Customer_CUST7225,Female,51,Ahmedabad,Gujarat,India,West,2022-07-27,2022-07-30,Books,Comics,Atomic Habits,5,300,0.14,1290.0,194.18,0.15052713178294574,2098.0,Net Banking,Premium,Returned,4.0,3,7,3,2022
ORD495184,CUST7815,Customer_CUST7815,Male,36,Mumbai,Maharashtra,India,West,2024-10-23,2024-10-26,Books,Fiction,Harry Potter,3,150,0.04,432.0,61.73,0.1428935185185185,765.14,Net Banking,Gold,Cancelled,4.0,3,10,4,2024
ORD424472,CUST3371,Customer_CUST3371,Male,30,Bangalore,Karnataka,India,South,2022-02-15,2022-02-17,Clothing,Footwear,Adidas Shoes,3,1000,0.23,2310.0,351.71,0.15225541125541125,716.93,COD,Regular,Returned,4.0,2,2,1,2022
ORD323491,CUST4282,Customer_CUST4282,Male,35,Delhi,Delhi,India,North,2023-12-01,2023-12-05,Books,Comics,1984,3,150,0.1,405.0,28.72,0.07091358024691358,593.64,Credit Card,Regular,Pending,2.0,4,12,4,2023
ORD601851,CUST4041,Customer_CUST4041,Female,18,Nagpur,Maharashtra,India,West,2022-03-10,2022-03-11,Books,Non-Fiction,Deep Work,1,150,0.06,141.0,9.13,0.0647517730496454,418.79,UPI,Premium,Cancelled,4.0,1,3,1,2022
ORD641904,CUST8843,Customer_CUST8843,Male,33,Pune,Maharashtra,India,West,2023-01-23,2023-01-24,Home & Kitchen,Appliances,Wall Art,2,10000,0.11,17800.0,1116.34,0.06271573033707865,371.37,UPI,Silver,Delivered,5.0,1,1,1,2023
ORD198478,CUST5476,Customer_CUST5476,Female,35,Pune,Maharashtra,India,West,2022-01-16,2022-01-17,Books,Academic,Atomic Habits,3,300,0.23,693.0,91.97,0.1327128427128427,828.93,Net Banking,Premium,Cancelled,3.0,1,1,1,2022
ORD547601,CUST2270,Customer_CUST2270,Male,23,Mumbai,Maharashtra,India,West,2022-01-22,2022-01-24,Sports & Outdoors,Fitness,Mountain Bike,5,800,0.05,3800.0,348.32,0.09166315789473684,1831.99,Credit Card,Silver,Cancelled,4.0,2,1,1,2022
ORD104970,CUST7009,Customer_CUST7009,Male,33,Pune,Maharashtra,India,West,2023-12-21,2023-12-22,Clothing,Men's Wear,Nike T-Shirt,4,500,0.12,1760.0,151.57,0.08611931818181817,822.69,Net Banking,Regular,Cancelled,5.0,1,12,4,2023
ORD530411,CUST7620,Customer_CUST7620,Female,66,Nagpur,Maharashtra,India,West,2022-12-24,2022-12-26,Books,Fiction,Atomic Habits,1,300,0.25,225.0,47.81,0.2124888888888889,419.15,COD,Premium,Cancelled,3.0,2,12,4,2022
ORD484023,CUST4185,Customer_CUST4185,Female,37,Delhi,Delhi,India,North,2024-09-24,2024-10-04,Sports & Outdoors,Camping,Yoga Mat,4,500,0.19,1620.0,349.22,0.21556790123456793,411.79,COD,Silver,Returned,5.0,10,9,3,2024
ORD539127,CUST8905,Customer_CUST8905,Female,35,Hyderabad,Telangana,India,South,2022-07-27,2022-08-05,Electronics,Cameras,Canon Camera,5,50000,0.14,215000.0,43338.14900000001,0.2015727860465117,567.53,COD,Premium,Pending,4.0,9,7,3,2022
ORD851256,CUST2649,Customer_CUST2649,Male,22,Delhi,Delhi,India,North,2023-09-01,2023-09-06,Electronics,Accessories,iPad Air,1,70000,0.05,66500.0,11216.91,0.16867533834586465,108.3,Debit Card,Premium,Delivered,,5,9,3,2023
ORD834028,CUST8699,Customer_CUST8699,Female,38,Mumbai,Maharashtra,India,West,2023-03-03,2023-03-09,Sports & Outdoors,Outdoor Gear,Mountain Bike,5,2500,0.09,11375.0,595.88,0.052385054945054944,689.29,COD,Regular,Cancelled,2.0,6,3,1,2023
ORD445110,CUST6715,Customer_CUST6715,Female,37,Nagpur,Maharashtra,India,West,2024-11-05,2024-11-07,Books,Comics,Atomic Habits,4,150,0.3,420.0,71.37,0.16992857142857143,1006.01,Credit Card,Premium,Delivered,5.0,2,11,4,2024
ORD477100,CUST2514,Customer_CUST2514,Female,27,Ahmedabad,Gujarat,India,West,2024-11-05,2024-11-14,Home & Kitchen,Cookware,Wall Art,2,3000,0.09,5460.0,1026.77,0.18805311355311355,921.87,UPI,Premium,Cancelled,2.0,9,11,4,2024
ORD741095,CUST2308,Customer_CUST2308,Male,46,Indore,Madhya Pradesh,India,Central,2024-08-27,2024-08-29,Clothing,Accessories,Nike T-Shirt,5,300,0.0,1500.0,331.23,0.22082000000000002,1892.23,UPI,Gold,Returned,1.0,2,8,3,2024
ORD967956,CUST4973,Customer_CUST4973,Female,53,Jaipur,Rajasthan,India,North,2024-12-30,2025-01-07,Clothing,Footwear,Formal Suit,5,300,0.26,1110.0,226.67,0.2042072072072072,2239.04,Net Banking,Regular,Pending,3.0,8,12,4,2024
ORD902489,CUST7839,Customer_CUST7839,Female,35,Mumbai,Maharashtra,India,West,2024-03-14,2024-03-20,Electronics,Laptops,iPhone 14,5,2000,0.06,9400.0,1277.08,0.1358595744680851,440.77,Debit Card,Premium,Pending,5.0,6,3,1,2024
ORD427174,CUST1352,Customer_CUST1352,Female,43,Nagpur,Maharashtra,India,West,2024-05-26,2024-06-03,Sports & Outdoors,Camping,Football,1,800,0.21,632.0,139.24,0.22031645569620253,63.04,Debit Card,Regular,Pending,5.0,8,5,2,2024
ORD325308,CUST1169,Customer_CUST1169,Male,43,Delhi,Delhi,India,North,2023-07-29,2023-08-06,Electronics,Accessories,Sony Headphones,3,50000,0.08,138000.0,26302.64,0.19059884057971013,327.75,Credit Card,Silver,Delivered,2.0,8,7,3,2023
ORD719994,CUST4431,Customer_CUST4431,Female,58,Bangalore,Karnataka,India,South,2022-08-20,2022-08-24,Books,Academic,Deep Work,2,150,0.07,279.0,18.24,0.0653763440860215,743.59,Credit Card,Silver,Pending,3.0,4,8,3,2022
ORD864121,CUST6902,Customer_CUST6902,Female,51,Pune,Maharashtra,India,West,2024-11-22,2024-11-26,Books,Non-Fiction,Sapiens,5,500,0.06,2350.0,491.67,0.2092212765957447,947.31,Credit Card,Silver,Cancelled,5.0,4,11,4,2024
ORD531177,CUST7121,Customer_CUST7121,Male,38,Ahmedabad,Gujarat,India,West,2024-04-03,2024-04-13,Clothing,Men's Wear,Levi's Jeans,5,500,0.18,2050.0,108.58,0.05296585365853659,343.58,Net Banking,Silver,Delivered,,10,4,2,2024
ORD463548,CUST5894,Customer_CUST5894,Male,56,Indore,Madhya Pradesh,India,Central,2024-06-11,2024-06-18,Sports & Outdoors,Fitness,Mountain Bike,3,800,0.07,2232.0,174.07,0.07798835125448028,731.13,COD,Premium,Returned,3.0,7,6,2,2024
ORD146773,CUST9524,Customer_CUST9524,Male,37,Kolkata,West Bengal,India,East,2024-09-04,2024-09-05,Home & Kitchen,Decor,Sofa Set,2,1500,0.17,2490.0,595.05,0.2389759036144578,221.22,Credit Card,Regular,Pending,,1,9,3,2024
ORD879879,CUST1599,Customer_CUST1599,Female,34,Ahmedabad,Gujarat,India,West,2023-01-10,2023-01-19,Electronics,Accessories,Samsung Galaxy,2,10000,0.12,17600.0,2064.32,0.1172909090909091,904.96,COD,Regular,Returned,4.0,9,1,1,2023
ORD937798,CUST1457,Customer_CUST1457,Female,29,Mumbai,Maharashtra,India,West,2023-01-08,2023-01-11,Home & Kitchen,Bedding,Mixer Grinder,2,5000,0.1,9000.0,1598.78,0.17764222222222223,293.21,UPI,Silver,Delivered,5.0,3,1,1,2023
ORD317625,CUST7507,Customer_CUST7507,Female,27,Bangalore,Karnataka,India,South,2023-03-29,2023-04-08,Clothing,Men's Wear,Levi's Jeans,4,300,0.24,912.0,160.71,0.1762171052631579,731.82,UPI,Gold,Cancelled,2.0,10,3,1,2023
ORD898759,CUST8986,Customer_CUST8986,Female,25,Hyderabad,Telangana,India,South,2022-09-08,2022-09-13,Sports & Outdoors,Team Sports,Running Shoes,4,1000,0.07,3720.0,186.98,0.05026344086021505,598.21,Net Banking,Silver,Delivered,4.0,5,9,3,2022
ORD940018,CUST9097,Customer_CUST9097,Male,18,Hyderabad,Telangana,India,South,2023-07-30,2023-08-05,Sports & Outdoors,Fitness,Running Shoes,3,1000,0.02,2940.0,376.18,0.12795238095238096,617.32,UPI,Silver,Pending,4.0,6,7,3,2023
ORD299122,CUST2604,Customer_CUST2604,Male,42,Nagpur,Maharashtra,India,West,2022-01-31,2022-02-02,Clothing,Women's Wear,Polo Shirt,4,300,0.12,1056.0,260.8,0.24696969696969698,882.15,Net Banking,Silver,Returned,5.0,2,1,1,2022
ORD527715,CUST3384,Customer_CUST3384,Male,36,Ahmedabad,Gujarat,India,West,2023-06-05,2023-06-12,Home & Kitchen,Bedding,Wall Art,4,1500,0.13,5220.0,781.49,0.14971072796934867,828.73,Credit Card,Silver,Delivered,4.0,7,6,2,2023
ORD927240,CUST2361,Customer_CUST2361,Female,26,Mumbai,Maharashtra,India,West,2024-04-04,2024-04-11,Books,Non-Fiction,1984,4,200,0.27,584.0,81.07,0.13881849315068492,1218.31,Credit Card,Regular,Cancelled,5.0,7,4,2,2024
ORD164466,CUST2009,Customer_CUST2009,Male,21,Mumbai,Maharashtra,India,West,2022-04-07,2022-04-09,Electronics,Cameras,Samsung Galaxy,3,30000,0.05,85500.0,5325.65,0.06228830409356725,639.51,Credit Card,Silver,Cancelled,2.0,2,4,2,2022
ORD178911,CUST6744,Customer_CUST6744,Male,26,Lucknow,Uttar Pradesh,India,North,2024-05-21,2024-05-24,Electronics,Smartphones,Canon Camera,2,10000,0.3,14000.0,2407.66,0.1719757142857143,935.28,COD,Premium,Delivered,4.0,3,5,2,2024
ORD343847,CUST9396,Customer_CUST9396,Female,55,Jaipur,Rajasthan,India,North,2024-03-01,2024-03-11,Books,Comics,Atomic Habits,5,500,0.23,1925.0,476.02,0.24728311688311688,938.67,Debit Card,Regular,Delivered,4.0,10,3,1,2024
ORD680746,CUST6702,Customer_CUST6702,Female,55,Hyderabad,Telangana,India,South,2024-05-20,2024-05-23,Home & Kitchen,Appliances,Sofa Set,2,10000,0.0,20000.0,1472.83,0.0736415,153.46,Credit Card,Premium,Pending,,3,5,2,2024
ORD235334,CUST8353,Customer_CUST8353,Male,22,Hyderabad,Telangana,India,South,2024-06-15,2024-06-17,Electronics,Accessories,iPhone 14,5,50000,0.08,230000.0,43338.14900000001,0.18842673478260874,2079.85,UPI,Regular,Pending,4.0,2,6,2,2024
ORD179567DUP,CUST5413,Customer_CUST5413,Female,39,Delhi,Delhi,India,North,2022-10-03,2022-10-09,Home & Kitchen,Decor,Wall Art,5,5000,0.22,19500.0,1144.03,0.05866820512820513,1764.62,Credit Card,Gold,Returned,1.0,6,10,4,2022
ORD894397,CUST1582,Customer_CUST1582,Female,18,Lucknow,Uttar Pradesh,India,North,2024-02-12,2024-02-13,Electronics,Cameras,Canon Camera,4,70000,0.01,277200.0,14450.18,0.05212907647907648,1089.3,Debit Card,Silver,Cancelled,3.0,1,2,1,2024
ORD744510,CUST3271,Customer_CUST3271,Male,53,Bangalore,Karnataka,India,South,2022-02-24,2022-03-06,Sports & Outdoors,Fitness,Mountain Bike,1,3000,0.23,2310.0,2223.06,0.9623636363636363,1913.55,Credit Card,Regular,Returned,1.0,10,2,1,2022
ORD704118,CUST7373,Customer_CUST7373,Male,38,Bangalore,Karnataka,India,South,2023-02-26,2023-03-03,Books,Non-Fiction,Atomic Habits,5,1000,0.15,4250.0,218.64,0.05144470588235294,869.74,Credit Card,Regular,Pending,5.0,5,2,1,2023
ORD964659,CUST1585,Customer_CUST1585,Female,48,Kolkata,West Bengal,India,East,2024-07-17,2024-07-26,Electronics,Laptops,Fitbit Watch,1,70000,0.05,66500.0,7441.73,0.11190571428571428,246.38,Credit Card,Premium,Pending,4.0,9,7,3,2024
ORD730538,CUST6923,Customer_CUST6923,Female,32,Jaipur,Rajasthan,India,North,2022-04-05,2022-04-09,Electronics,Tablets,MacBook Pro,2,10000,0.15,17000.0,2228.1,0.13106470588235294,987.23,Credit Card,Silver,Cancelled,3.0,4,4,2,2022
ORD895725,CUST3110,Customer_CUST3110,Female,45,Kolkata,West Bengal,India,East,2023-03-27,2023-04-06,Books,Comics,The Alchemist,1,300,0.11,267.0,50.89,0.1905992509363296,459.03,Debit Card,Regular,Cancelled,3.0,10,3,1,2023
ORD332629,CUST2892,Customer_CUST2892,Female,41,Lucknow,Uttar Pradesh,India,North,2024-07-05,2024-07-09,Electronics,Smartphones,MacBook Pro,4,70000,0.12,246400.0,26252.9,0.10654586038961039,834.84,Debit Card,Regular,Returned,4.0,4,7,3,2024
ORD111592,CUST6425,Customer_CUST6425,Male,29,Lucknow,Uttar Pradesh,India,North,2023-07-11,2023-07-18,Books,Fiction,Harry Potter,1,300,0.01,297.0,36.51,0.12292929292929292,132.17,Debit Card,Regular,Pending,5.0,7,7,3,2023
ORD335299,CUST8560,Customer_CUST8560,Male,18,Nagpur,Maharashtra,India,West,2024-09-18,2024-09-20,Home & Kitchen,Decor,Bed Sheets,2,10000,0.18,16400.0,2454.32,0.14965365853658538,723.88,UPI,Gold,Returned,,2,9,3,2024
ORD937578,CUST2964,Customer_CUST2964,Male,48,Indore,Madhya Pradesh,India,Central,2024-05-09,2024-05-10,Clothing,Accessories,Winter Jacket,4,500,0.14,1720.0,318.56,0.1852093023255814,1662.43,UPI,Gold,Delivered,1.0,1,5,2,2024
ORD793028DUP,CUST9475,Customer_CUST9475,Male,18,Kolkata,West Bengal,India,East,2022-12-30,2023-01-01,Home & Kitchen,Furniture,Bed Sheets,1,10000,0.14,8600.0,2076.03,0.24139883720930236,153.14,Credit Card,Premium,Delivered,2.0,2,12,4,2022
ORD594950,CUST7213,Customer_CUST7213,Female,31,Indore,Madhya Pradesh,India,Central,2022-09-27,2022-09-29,Books,Fiction,Harry Potter,3,150,0.27,328.5,48.4,0.14733637747336378,1342.19,COD,Gold,Cancelled,1.0,2,9,3,2022
ORD921268,CUST2941,Customer_CUST2941,Female,28,Ahmedabad,Gujarat,India,West,2022-01-29,2022-02-07,Books,Comics,Harry Potter,4,300,0.23,924.0,176.56,0.19108225108225108,889.7,Credit Card,Regular,Cancelled,3.0,9,1,1,2022
ORD748969,CUST7974,Customer_CUST7974,Male,18,Ahmedabad,Gujarat,India,West,2023-12-12,2023-12-18,Electronics,Laptops,Sony Headphones,3,10000,0.09,27300.0,3472.99,0.1272157509157509,335.24,COD,Gold,Delivered,2.0,6,12,4,2023
ORD366593,CUST3680,Customer_CUST3680,Male,41,Mumbai,Maharashtra,India,West,2022-09-23,2022-09-30,Books,Fiction,1984,2,150,0.07,279.0,44.31,0.15881720430107527,510.74,COD,Regular,Returned,1.0,7,9,3,2022
ORD587243,CUST4752,Customer_CUST4752,Female,18,Jaipur,Rajasthan,India,North,2023-11-17,2023-11-21,Sports & Outdoors,Fitness,Running Shoes,1,2500,0.15,2125.0,479.35,0.2255764705882353,429.36,Credit Card,Gold,Cancelled,5.0,4,11,4,2023
ORD494108,CUST6029,Customer_CUST6029,Female,36,Pune,Maharashtra,India,West,2022-02-14,2022-02-21,Clothing,Kids' Wear,Summer Dress,1,2000,0.14,1720.0,192.04,0.11165116279069767,164.68,Credit Card,Regular,Cancelled,4.0,7,2,1,2022
ORD575062,CUST7357,Customer_CUST7357,Female,24,Lucknow,Uttar Pradesh,India,North,2022-10-29,2022-11-06,Home & Kitchen,Cookware,Wall Art,4,3000,0.24,9120.0,1041.17,0.11416337719298246,502.17,Credit Card,Premium,Cancelled,2.0,8,10,4,2022
ORD362400,CUST4509,Customer_CUST4509,Female,19,Hyderabad,Telangana,India,South,2024-05-27,2024-05-31,Clothing,Footwear,Polo Shirt,4,2000,0.14,6880.0,1120.53,0.16286773255813952,1169.37,COD,Silver,Delivered,3.0,4,5,2,2024
ORD511290,CUST6571,Customer_CUST6571,Male,18,Bangalore,Karnataka,India,South,2024-10-18,2024-10-28,Books,Children,Harry Potter,3,500,0.0,1500.0,87.71,0.05847333333333333,516.95,Debit Card,Gold,Delivered,5.0,10,10,4,2024
ORD167248,CUST7795,Customer_CUST7795,Female,54,Jaipur,Rajasthan,India,North,2023-04-17,2023-04-20,Home & Kitchen,Furniture,Dining Table,1,10000,0.1,9000.0,2046.81,0.22742333333333334,154.7,UPI,Gold,Delivered,2.0,3,4,2,2023
ORD895395,CUST3856,Customer_CUST3856,Female,22,Jaipur,Rajasthan,India,North,2022-08-28,2022-09-03,Sports & Outdoors,Cycling,Football,3,500,0.26,1110.0,-161.74,-0.1457117117117117,709.0,UPI,Premium,Pending,5.0,6,8,3,2022
ORD184268,CUST3800,Customer_CUST3800,Male,29,Ahmedabad,Gujarat,India,West,2023-11-15,2023-11-21,Sports & Outdoors,Camping,Tent,2,3000,0.02,5880.0,309.4,0.052619047619047614,352.69,COD,Premium,Cancelled,4.0,6,11,4,2023
ORD902217,CUST7027,Customer_CUST7027,Male,22,Chennai,Tamil Nadu,India,South,2023-01-07,2023-01-13,Sports & Outdoors,Outdoor Gear,Mountain Bike,1,500,0.13,435.0,102.26,0.23508045977011496,204.93,Net Banking,Premium,Cancelled,5.0,6,1,1,2023
ORD220390,CUST5766,Customer_CUST5766,Female,34,Indore,Madhya Pradesh,India,Central,2024-02-10,2024-02-13,Clothing,Accessories,Adidas Shoes,4,300,0.25,900.0,64.46,0.07162222222222221,1886.82,Credit Card,Premium,Cancelled,2.0,3,2,1,2024
